"age","identifies_as_man","identifies_as_woman","identifies_as_hispanic_or_latinx","identifies_as_black","identifies_as_white","highest_education_level","length_in_this_facility","state","party","how_often_discuss_politics","how_get_news","ever_voted","direction_country_headed","how_often_officials_acting_in_your_interest","which_party_for_cj_reform","stance_on_assault_weapons_ban","stance_on_marijuana_legalization","stance_on_tightening_border_security","stance_on_raise_min_wage","race_affects_politics","should_incarcerated_vote","incarceration_impacts_motivation_to_vote","politics_changed_since_incarcerated","cj_important_issue_eliminating_mandatory_mins","cj_important_issue_reducing_racial_bias","cj_important_issue_abolishing_death_penalty","cj_important_issue_lowering_incarceration_rates_rural_communities","cj_important_issue_improving_prison_conds","cj_important_issue_restoring_voting_rights","cj_important_issue_reducing_prison_pop","cj_important_issue_ending_war_on_drugs","cj_important_issue_ending_private_prisons","cj_important_issue_lowering_sentences_violent_crimes","cj_important_issue_raising_wages_incarcerated_workers","who_vote_for","approve_disapprove_trump","n"
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Republican party","Frequently","Cable news","No","In between","Rarely","Democrats","Oppose","Strongly support","Strongly support","Strongly oppose","Not at all","Yes","No impact","No","0","1","0","0","0","0","1","1","0","0","0","Andrew Yang","Approve",9
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Republican party","Rarely","Do not have access to news","No","Wrong track","Never","Republicans","Strongly oppose","Strongly support","Undecided","Strongly support","Not at all","Yes","Increased my motivation to vote","Yes","0","0","0","0","1","0","1","0","0","0","1","Bernie Sanders","Disapprove",9
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Republican party","Very Frequently","Cable news","No","Right direction","Sometimes","Neither is committed","Support","Support","Support","Support","A great deal","No","Increased my motivation to vote","No","0","0","0","0","0","0","1","1","1","0","0","Donald Trump","Approve",9
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Occasionally","National public radio","No","In between","Very often","Neither is committed","Support","Undecided","Strongly oppose","Oppose","Not at all","No","No impact","No","1","0","0","0","0","0","0","0","0","1","0","Bernie Sanders","Disapprove",1
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Republican party","Rarely","Newspapers","No","Wrong track","Never","Republicans","Strongly support","Strongly support","Strongly support","Strongly support","A great deal","Yes","Increased my motivation to vote","Yes","0","0","0","0","0","1","1","0","0","1","0","Elizabeth Warren","Disapprove",1
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Frequently","Local TV news","Yes","Wrong track","Never","Neither is committed","Oppose","Strongly support","Oppose","Support","Not at all","Yes","Slightly decreased my motivation to vote","Yes","0","1","0","0","0","0","1","0","0","1","0","Don't Know / Would not vote","Disapprove",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Occasionally","Local TV news","No","Wrong track","Sometimes","Don't know / No opinion","Strongly support","Support","Undecided","Strongly support","Somewhat","Yes","Slightly increased my motivation to vote","No","0","1","0","0","0","0","1","0","0","0","1","Kamala Harris","Disapprove",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Occasionally","Local TV news","No","In between","Sometimes","Neither is committed","Strongly support","Strongly support","Undecided","Strongly support","Not at all","Yes","Slightly increased my motivation to vote","No","0","1","0","1","0","1","0","0","0","0","0","Donald Trump","Approve",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Frequently","Local TV news","No","Right direction","Very often","Neither is committed","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Not sure","Yes","Increased my motivation to vote","No","0","0","0","0","1","0","1","0","1","0","0","Donald Trump","Approve",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Very Frequently","Cable news","Yes","In between","Rarely","Democrats","Strongly oppose","Strongly support","Oppose","Support","Somewhat","Yes","Increased my motivation to vote","Yes","0","1","0","0","0","0","0","0","1","1","0","Andrew Yang","Disapprove",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Occasionally","Word of mouth","No","Wrong track","Rarely","Neither is committed","Undecided","Strongly support","Oppose","Strongly support","Not sure","Yes","No impact","Yes","0","1","0","0","1","0","1","0","0","0","0","Elizabeth Warren","Approve",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Rarely","Cable news","No","Wrong track","Rarely","Don't know / No opinion","Strongly oppose","Strongly support","Strongly oppose","Strongly support","Not sure","Yes","No impact","No","0","0","0","0","1","1","0","1","0","0","0","Don't Know / Would not vote","Disapprove",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Frequently","Local radio","Yes","Wrong track","Rarely","Neither is committed","Strongly support","Strongly support","Undecided","Strongly support","Somewhat","Yes","No impact","Yes","0","0","0","1","0","0","1","0","0","0","0","Bernie Sanders","Disapprove",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Occasionally","Newspapers","No","In between","Rarely","Democrats","Undecided","Support","Undecided","Strongly support","A great deal","Yes","No impact","Yes","1","1","0","0","0","0","1","0","0","0","0","Joe Biden","Disapprove",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Independent","Rarely","Local TV news","Yes","Right direction","Sometimes","Democrats","Undecided","Strongly support","Strongly support","Strongly support","A great deal","Yes","No impact","No","0","1","0","1","0","0","0","0","0","0","0","Joe Biden","Approve",10
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Other","Never","Do not have access to news","Yes","Wrong track","Never","Neither is committed","Strongly oppose","Strongly support","Strongly oppose","Strongly support","Not at all","Yes","Increased my motivation to vote","No","0","0","0","0","0","0","0","1","1","1","0","Don't Know / Would not vote","Approve",3
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Other","Never","Word of mouth","No","Wrong track","Don't know / No opinion","Neither is committed","Undecided","Strongly support","Oppose","Strongly support","Not at all","Yes","No impact","No","0","0","0","0","1","0","0","1","0","1","0","Kamala Harris","Disapprove",3
"masked","masked","masked","masked","masked","masked","masked","masked","masked","Other","Occasionally","Word of mouth","Yes","In between","Sometimes","Neither is committed","Strongly oppose","Strongly support","Strongly oppose","Strongly support","A great deal","Don't know / No opinion","Increased my motivation to vote","Yes","0","0","0","0","0","0","0","0","1","1","1","Andrew Yang","No opinion",3
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Democratic party","Occasionally","Local TV news","No","Wrong track","Rarely","Democrats","Strongly support","Undecided","Oppose","Support","Not at all","Yes","No impact","No","0","1","0","0","0","0","0","0","0","1","1","Tom Steyer","Disapprove",5
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Democratic party","Occasionally","Word of mouth","No","Wrong track","Sometimes","Neither is committed","Support","Strongly oppose","Undecided","Oppose","Somewhat","No","Slightly increased my motivation to vote","No","1","0","0","0","0","0","0","0","1","1","0","Kamala Harris","Disapprove",5
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Democratic party","Frequently","Local TV news","No","Wrong track","Rarely","Democrats","Oppose","Strongly support","Support","Strongly support","A great deal","Yes","Slightly increased my motivation to vote","Yes","0","0","0","0","1","1","0","0","1","0","0","Tom Steyer","Disapprove",5
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Democratic party","Frequently","Local radio, Local TV news, Cable news","No","In between","Sometimes","Democrats","Undecided","Strongly support","Undecided","Strongly support","Not at all","Yes","Increased my motivation to vote","No","0","1","1","0","0","1","0","0","0","0","0","Bernie Sanders","Disapprove",5
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Democratic party","Never","Local TV news","No","Wrong track","Rarely","Neither is committed","Support","Strongly support","Oppose","Strongly support","Not sure","Yes","No impact","No","0","0","0","0","1","0","1","0","0","0","1","Joe Biden","Disapprove",5
"masked","masked","masked","masked","masked","masked","masked","masked","masked","The Republican party","Rarely","Local TV news","Yes","Wrong track","Sometimes","Don't know / No opinion","Strongly support","Support","Oppose","Strongly support","Somewhat","Yes","No impact","No","0","0","0","1","0","0","1","0","0","1","0","Don't Know / Would not vote","Disapprove",1
"35 or younger","TRUE","FALSE","TRUE","FALSE","FALSE","High school or GED or less","10 years or less","KS","Independent","Rarely","Word of mouth","No","In between","Don't know / No opinion","Don't know / No opinion","Strongly support","Strongly support","Undecided","Strongly support","Not sure","No","No impact","No","0","0","0","0","0","0","0","0","0","1","0","Julian Castro","No opinion",26
"35 or younger","TRUE","FALSE","TRUE","FALSE","FALSE","High school or GED or less","10 years or less","KS","Independent","Occasionally","Local TV news","No","No opinion","Sometimes","They're equally committed","Strongly oppose","Strongly support","Strongly oppose","Strongly support","Somewhat","Don't know / No opinion","No impact","No","0","1","0","0","0","0","1","0","0","0","1","Don't Know / Would not vote","Disapprove",26
"35 or younger","TRUE","FALSE","TRUE","FALSE","FALSE","High school or GED or less","10 years or less","KS","Independent","Occasionally","Local TV news","No","Wrong track","Rarely","Neither is committed","Strongly oppose","Strongly support","Strongly support","Strongly support","Not at all","Yes","Slightly increased my motivation to vote","No","0","0","0","1","0","0","1","1","0","0","0","Bernie Sanders","Approve",26
"35 or younger","TRUE","FALSE","TRUE","FALSE","FALSE","High school or GED or less","10 years or less","KS","Independent","Never","Local TV news","No","In between","Sometimes","They're equally committed","Oppose","Support","Strongly oppose","Strongly support","Not at all","Yes","Increased my motivation to vote","Yes","0","1","0","0","0","0","1","0","0","0","1","Bernie Sanders","No opinion",26
"35 or younger","TRUE","FALSE","TRUE","FALSE","FALSE","High school or GED or less","10 years or less","KS","Independent","Very Frequently","Local TV news","No","In between","Sometimes","Democrats","Strongly oppose","Strongly support","Oppose","Strongly support","A great deal","Yes","Increased my motivation to vote","Yes","0","1","0","0","1","1","0","0","0","0","0","Elizabeth Warren","Disapprove",26
"35 or younger","TRUE","FALSE","TRUE","FALSE","FALSE","High school or GED or less","10 years or less","KS","Independent","Very Frequently","Cable news","No","Wrong track","Rarely","Neither is committed","Strongly support","Strongly support","Undecided","Support","Not sure","Yes","No impact","No","0","1","0","0","0","0","1","0","0","1","0","Andrew Yang","Disapprove",26
"35 or younger","TRUE","FALSE","TRUE","FALSE","FALSE","High school or GED or less","10 years or less","KS","Independent","Occasionally","Local TV news","No","In between","Rarely","Republicans","Oppose","Support","Support","Support","A great deal","Yes","Increased my motivation to vote","Yes","0","1","0","1","0","0","0","0","0","1","0","Bernie Sanders","Disapprove",26
